key,role,objective,secured,wins,matches
58,1,inhibitor1,False,17594,2972
58,1,dragonSoul,True,48100,544
58,1,dragonSoul,False,8001,964
58,1,airSoul,True,9200,105
58,1,airSoul,False,1001,201
58,1,waterSoul,True,8500,100
58,1,waterSoul,False,2001,187
58,1,fireSoul,True,9000,106
58,1,fireSoul,False,1000,195
58,1,earthSoul,True,11400,128
58,1,earthSoul,False,1700,197
58,1,hextechSoul,True,10000,105
58,1,hextechSoul,False,2300,184
58,5,blue,True,4652948,89999
58,5,blue,False,4616021,92859
58,5,rift1,True,5971395,97365
58,5,rift1,False,3221794,84098
58,5,rift2,True,4994288,73880
58,5,rift2,False,2095623,65776
58,5,riftDouble,True,3458053,48405
58,5,riftDouble,False,1059487,38866
58,5,eliteDouble,True,4030259,52967
58,5,eliteDouble,False,899160,41705
58,5,dragon1,True,6396214,95580
58,5,dragon1,False,2809710,86161
58,5,baron1,True,5068195,62057
58,5,baron1,False,1018516,59458
58,5,blood1,True,5650066,95007
58,5,blood1,False,3584809,87158
58,5,tower1,True,7246208,104292
58,5,tower1,False,1990000,77917
58,5,inhibitor1,True,7365707,81914
58,5,inhibitor1,False,605630,74585
58,5,dragonSoul,True,1997223,22278
58,5,dragonSoul,False,166081,18830
58,5,airSoul,True,413804,4518
58,5,airSoul,False,30308,3856
58,5,waterSoul,True,388419,4381
58,5,waterSoul,False,37690,3728
58,5,fireSoul,True,394889,4428
58,5,fireSoul,False,30291,3619
58,5,earthSoul,True,401197,4519
58,5,earthSoul,False,32990,3845
58,5,hextechSoul,True,399013,4432
58,5,hextechSoul,False,34794,3782
58,3,blue,True,54606,1393
58,3,blue,False,56095,1431
58,3,rift1,True,70298,1348
58,3,rift1,False,39798,1453
58,3,rift2,True,56599,969
58,3,rift2,False,25504,1106
58,3,riftDouble,True,40100,634
58,3,riftDouble,False,13601,720
58,3,eliteDouble,True,46002,664
58,3,eliteDouble,False,11902,818
58,3,dragon1,True,74394,1299
58,3,dragon1,False,36104,1510
58,3,baron1,True,55502,736
58,3,baron1,False,14703,966
58,3,blood1,True,62500,1294
58,3,blood1,False,48004,1522
58,3,tower1,True,83205,1292
58,3,tower1,False,27501,1527
58,3,inhibitor1,True,89695,1042
58,3,inhibitor1,False,7603,1390
58,3,dragonSoul,True,29402,344
58,3,dragonSoul,False,2099,365
58,3,airSoul,True,5100,61
58,3,airSoul,False,300,77
58,3,waterSoul,True,5900,68
58,3,waterSoul,False,400,70
58,3,fireSoul,True,5600,68
58,3,fireSoul,False,400,58
58,3,earthSoul,True,5600,66
58,3,earthSoul,False,400,85
58,3,hextechSoul,True,7200,81
58,3,hextechSoul,False,600,75
58,2,blue,True,56406,1542
58,2,blue,False,55307,1573
58,2,rift1,True,68996,1496
58,2,rift1,False,41601,1583
58,2,rift2,True,57297,1065
58,2,rift2,False,27997,1289
58,2,riftDouble,True,37802,673
58,2,riftDouble,False,14403,776
58,2,eliteDouble,True,46103,688
58,2,eliteDouble,False,12701,919
58,2,dragon1,True,75796,1347
58,2,dragon1,False,35507,1738
58,2,baron1,True,62799,810
58,2,baron1,False,13002,1071
58,2,blood1,True,64201,1445
58,2,blood1,False,46893,1657
58,2,tower1,True,81493,1394
58,2,tower1,False,29804,1707
58,2,inhibitor1,True,91400,1053
58,2,inhibitor1,False,10498,1648
58,2,dragonSoul,True,34099,384
58,2,dragonSoul,False,2699,436
58,2,airSoul,True,6300,71
58,2,airSoul,False,1000,101
58,2,waterSoul,True,7200,82
58,2,waterSoul,False,400,70
58,2,fireSoul,True,6400,71
58,2,fireSoul,False,400,79
58,2,earthSoul,True,7400,82
58,2,earthSoul,False,500,107
58,2,hextechSoul,True,6800,78
58,2,hextechSoul,False,400,79
107,4,blue,True,3977451,79169
107,4,blue,False,3897723,79855
107,4,rift1,True,4970075,81490
107,4,rift1,False,2842975,76301
107,4,rift2,True,4171998,61643
107,4,rift2,False,1926045,61339
107,4,riftDouble,True,2869227,39696
107,4,riftDouble,False,1007274,37114
107,4,eliteDouble,True,3280226,43025
107,4,eliteDouble,False,841742,38683
107,4,dragon1,True,5320870,80852
107,4,dragon1,False,2510736,77301
107,4,baron1,True,4490114,54538
107,4,baron1,False,878837,52033
107,4,blood1,True,5106274,89006
107,4,blood1,False,2748869,69574
107,4,tower1,True,5639459,79429
107,4,tower1,False,2208972,79033
107,4,inhibitor1,True,6100698,66945
107,4,inhibitor1,False,621527,69522
107,4,dragonSoul,True,1860813,20444
107,4,dragonSoul,False,154950,17469
107,4,airSoul,True,381718,4116
107,4,airSoul,False,30685,3479
107,4,waterSoul,True,373816,4142
107,4,waterSoul,False,31784,3403
107,4,fireSoul,True,360997,3967
107,4,fireSoul,False,30491,3403
107,4,earthSoul,True,371009,4086
107,4,earthSoul,False,30000,3563
107,4,hextechSoul,True,373417,4133
107,4,hextechSoul,False,32010,3621
107,1,blue,True,13002625,269764
107,1,blue,False,12848778,274195
107,1,rift1,True,14468123,242876
107,1,rift1,False,11172351,297058
107,1,rift2,True,11860112,181625
107,1,rift2,False,6830677,215751
107,1,riftDouble,True,7209849,103042
107,1,riftDouble,False,4017507,143842
107,1,eliteDouble,True,9284434,121811
107,1,eliteDouble,False,3642117,160942
107,1,dragon1,True,16959618,258965
107,1,dragon1,False,8798625,283005
107,1,baron1,True,14204813,172577
107,1,baron1,False,3288946,192336
107,1,blood1,True,15185156,268859
107,1,blood1,False,10515307,271573
107,1,tower1,True,18066763,260253
107,1,tower1,False,7704108,281892
107,1,inhibitor1,True,20693700,229090
107,1,inhibitor1,False,2247572,255116
107,1,dragonSoul,True,6752501,74334
107,1,dragonSoul,False,705970,78354
107,1,airSoul,True,1402030,15213
107,1,airSoul,False,131115,16187
107,1,waterSoul,True,1320238,14684
107,1,waterSoul,False,155173,15228
107,1,fireSoul,True,1309436,14328
107,1,fireSoul,False,138944,15152
107,1,earthSoul,True,1356548,15041
107,1,earthSoul,False,127846,15803
107,1,hextechSoul,True,1363955,15068
107,1,hextechSoul,False,152807,15984
107,5,blue,True,31400,702
107,5,blue,False,33998,750
107,5,rift1,True,41601,735
107,5,rift1,False,23403,703
107,5,rift2,True,33500,544
107,5,rift2,False,17400,572
107,5,riftDouble,True,23501,361
107,5,riftDouble,False,8899,353
107,5,eliteDouble,True,28801,396
107,5,eliteDouble,False,6799,379
107,5,dragon1,True,45697,721
107,5,dragon1,False,19599,724
107,5,baron1,True,34501,439
107,5,baron1,False,9198,511
107,5,blood1,True,40697,751
107,5,blood1,False,24498,693
107,5,tower1,True,47403,703
107,5,tower1,False,17697,742
107,5,inhibitor1,True,51500,581
107,5,inhibitor1,False,7002,716
107,5,dragonSoul,True,18299,198
107,5,dragonSoul,False,2200,182
107,5,airSoul,True,3100,34
107,5,airSoul,False,100,30
107,5,waterSoul,True,3600,40
107,5,waterSoul,False,300,43
107,5,fireSoul,True,4000,45
107,5,fireSoul,False,400,36
107,5,earthSoul,True,4500,46
107,5,earthSoul,False,800,40
107,5,hextechSoul,True,3100,33
107,5,hextechSoul,False,600,33
107,3,blue,True,243214,5023
107,3,blue,False,240396,5200
107,3,rift1,True,299878,5149
107,3,rift1,False,178975,4984
107,3,rift2,True,251513,3894
107,3,rift2,False,109691,3745
107,3,riftDouble,True,166496,2420
107,3,riftDouble,False,55995,2267
107,3,eliteDouble,True,198690,2672
107,3,eliteDouble,False,52895,2598
107,3,dragon1,True,327291,5079
107,3,dragon1,False,152517,5089
107,3,baron1,True,251205,3099
107,3,baron1,False,57395,3310
107,3,blood1,True,299984,5334
107,3,blood1,False,181976,4854
107,3,tower1,True,345191,4932
107,3,tower1,False,136521,5265
107,3,inhibitor1,True,371813,4146
107,3,inhibitor1,False,43096,4741
107,3,dragonSoul,True,112394,1291
107,3,dragonSoul,False,11199,1151
107,3,airSoul,True,21100,233
107,3,airSoul,False,1900,234
107,3,waterSoul,True,23900,277
107,3,waterSoul,False,1899,201
107,3,fireSoul,True,23000,274
107,3,fireSoul,False,2000,227
107,3,earthSoul,True,23900,270
107,3,earthSoul,False,2299,261
107,3,hextechSoul,True,20500,237
107,3,hextechSoul,False,3101,228
107,2,blue,True,159393,3881
107,2,blue,False,159514,3867
107,2,rift1,True,202785,3867
107,2,rift1,False,114100,3825
107,2,rift2,True,170487,2850
107,2,rift2,False,73805,3036
107,2,riftDouble,True,117498,1806
107,2,riftDouble,False,38991,1834
107,2,eliteDouble,True,133692,1862
107,2,eliteDouble,False,33994,2059
107,2,dragon1,True,215090,3618
107,2,dragon1,False,101196,4069
107,2,baron1,True,175002,2206
107,2,baron1,False,36599,2707
107,2,blood1,True,189102,3755
107,2,blood1,False,128801,3968
107,2,tower1,True,239885,3770
107,2,tower1,False,78210,3954
107,2,inhibitor1,True,248105,2841
107,2,inhibitor1,False,24415,3851
107,2,dragonSoul,True,80498,906
107,2,dragonSoul,False,7600,1000
107,2,airSoul,True,17100,188
107,2,airSoul,False,901,202
107,2,waterSoul,True,16900,189
107,2,waterSoul,False,1900,203
107,2,fireSoul,True,15699,182
107,2,fireSoul,False,1699,175
107,2,earthSoul,True,16701,183
107,2,earthSoul,False,1801,203
107,2,hextechSoul,True,14101,164
107,2,hextechSoul,False,1300,217
92,4,blue,True,15888415,325649
92,4,blue,False,15812130,330383
92,4,rift1,True,18951101,318613
92,4,rift1,False,12539503,333143
92,4,rift2,True,16194973,243680
92,4,rift2,False,8521721,267642
92,4,riftDouble,True,10610274,149778
92,4,riftDouble,False,4614825,166300
92,4,eliteDouble,True,12187189,161956
92,4,eliteDouble,False,3879268,172950
92,4,dragon1,True,20979032,322804
92,4,dragon1,False,10584057,330442
92,4,baron1,True,17675370,214559
92,4,baron1,False,4056565,229964
92,4,blood1,True,19308687,338452
92,4,blood1,False,12283422,315202
92,4,tower1,True,21486176,300254
92,4,tower1,False,10099581,353503
92,4,inhibitor1,True,24810327,270265
92,4,inhibitor1,False,2824016,303006
92,4,dragonSoul,True,7754658,85291
92,4,dragonSoul,False,818423,87908
92,4,airSoul,True,1587984,17287
92,4,airSoul,False,144429,17897
92,4,waterSoul,True,1530741,16963
92,4,waterSoul,False,179949,17420
92,4,fireSoul,True,1504332,16475
92,4,fireSoul,False,151380,16914
92,4,earthSoul,True,1574116,17434
92,4,earthSoul,False,163158,17851
92,4,hextechSoul,True,1557470,17132
92,4,hextechSoul,False,179330,17826
92,1,blue,True,368186,8731
92,1,blue,False,339027,8444
92,1,rift1,True,381677,7020
92,1,rift1,False,316366,9980
92,1,rift2,True,308290,5177
92,1,rift2,False,195769,7208
92,1,riftDouble,True,181697,2758
92,1,riftDouble,False,118215,4967
92,1,eliteDouble,True,220003,2971
92,1,eliteDouble,False,123895,6251
92,1,dragon1,True,417688,6712
92,1,dragon1,False,284281,10345
92,1,baron1,True,336610,4215
92,1,baron1,False,101615,6493
92,1,blood1,True,424782,8380
92,1,blood1,False,278075,8679
92,1,tower1,True,496685,7691
92,1,tower1,False,206966,9399
92,1,inhibitor1,True,548709,6198
92,1,inhibitor1,False,63413,8663
92,1,dragonSoul,True,134698,1504
92,1,dragonSoul,False,25300,2808
92,1,airSoul,True,26400,291
92,1,airSoul,False,3602,550
92,1,waterSoul,True,25399,297
92,1,waterSoul,False,4898,588
92,1,fireSoul,True,24800,280
92,1,fireSoul,False,5702,559
92,1,earthSoul,True,27799,302
92,1,earthSoul,False,5600,519
92,1,hextechSoul,True,30300,334
92,1,hextechSoul,False,5500,592
92,5,blue,True,1525257,29907
92,5,blue,False,1506414,30225
92,5,rift1,True,1875102,30674
92,5,rift1,False,1135201,29063
92,5,rift2,True,1590837,23554
92,5,rift2,False,755085,23049
92,5,riftDouble,True,1073291,14988
92,5,riftDouble,False,394459,13978
92,5,eliteDouble,True,1259719,16482
92,5,eliteDouble,False,333189,14769
92,5,dragon1,True,2074919,30863
92,5,dragon1,False,942085,29014
92,5,baron1,True,1627423,19643
92,5,baron1,False,377076,20100
92,5,blood1,True,1840320,31378
92,5,blood1,False,1178893,28517
92,5,tower1,True,2173149,30347
92,5,tower1,False,846236,29568
92,5,inhibitor1,True,2393156,26212
92,5,inhibitor1,False,247600,26453
92,5,dragonSoul,True,734030,8038
92,5,dragonSoul,False,74499,7435
92,5,airSoul,True,150896,1645
92,5,airSoul,False,12499,1528
92,5,waterSoul,True,147192,1625
92,5,waterSoul,False,15197,1457
92,5,fireSoul,True,141203,1539
92,5,fireSoul,False,14194,1441
92,5,earthSoul,True,143003,1561
92,5,earthSoul,False,15100,1501
92,5,hextechSoul,True,151705,1668
92,5,hextechSoul,False,17493,1508
92,3,blue,True,42695,989
92,3,blue,False,42198,1004
92,3,rift1,True,49998,948
92,3,rift1,False,34097,1023
92,3,rift2,True,40303,662
92,3,rift2,False,21801,803
92,3,riftDouble,True,26902,414
92,3,riftDouble,False,12700,507
92,3,eliteDouble,True,32601,472
92,3,eliteDouble,False,10802,589
92,3,dragon1,True,56503,909
92,3,dragon1,False,28001,1072
92,3,baron1,True,38302,471
92,3,baron1,False,12898,711
92,3,blood1,True,48102,915
92,3,blood1,False,36004,1063
92,3,tower1,True,54301,826
92,3,tower1,False,29998,1156
92,3,inhibitor1,True,63603,712
92,3,inhibitor1,False,8997,1012
92,3,dragonSoul,True,21799,244
92,3,dragonSoul,False,2601,288
92,3,airSoul,True,5200,57
92,3,airSoul,False,500,63
92,3,waterSoul,True,4200,43
92,3,waterSoul,False,500,60
92,3,fireSoul,True,4700,52
92,3,fireSoul,False,100,43
92,3,earthSoul,True,4100,51
92,3,earthSoul,False,600,56
92,3,hextechSoul,True,3600,41
92,3,hextechSoul,False,900,66
92,2,blue,True,57693,1504
92,2,blue,False,54006,1478
92,2,rift1,True,68404,1448
92,2,rift1,False,41897,1506
92,2,rift2,True,57105,1019
92,2,rift2,False,27301,1199
92,2,riftDouble,True,38700,642
92,2,riftDouble,False,14902,733
92,2,eliteDouble,True,44803,688
92,2,eliteDouble,False,15198,894
92,2,dragon1,True,72495,1302
92,2,dragon1,False,38608,1657
92,2,baron1,True,56496,748
92,2,baron1,False,14598,1042
92,2,blood1,True,64397,1396
92,2,blood1,False,46699,1575
92,2,tower1,True,78702,1297
92,2,tower1,False,32501,1671
92,2,inhibitor1,True,89196,1032
92,2,inhibitor1,False,10407,1558
92,2,dragonSoul,True,26901,312
92,2,dragonSoul,False,5098,435
92,2,airSoul,True,4300,50
92,2,airSoul,False,900,90
92,2,waterSoul,True,5100,59
92,2,waterSoul,False,1600,86
92,2,fireSoul,True,6200,67
92,2,fireSoul,False,800,94
92,2,earthSoul,True,6100,71
92,2,earthSoul,False,1100,83
92,2,hextechSoul,True,5200,65
92,2,hextechSoul,False,700,82
68,4,blue,True,7367824,146216
68,4,blue,False,6537911,146262
68,4,rift1,True,8964890,153983
68,4,rift1,False,4843711,136635
68,4,rift2,True,7656250,116640
68,4,rift2,False,3309093,114028
68,4,riftDouble,True,5326066,76469
68,4,riftDouble,False,1652407,67171
68,4,eliteDouble,True,6092884,82470
68,4,eliteDouble,False,1270098,66393
68,4,dragon1,True,9725892,152995
68,4,dragon1,False,4098244,137988
68,4,baron1,True,8097892,101009
68,4,baron1,False,1407080,98535
68,4,blood1,True,8674802,154769
68,4,blood1,False,5186965,136751
68,4,tower1,True,10327456,150546
68,4,tower1,False,3518192,140784
68,4,inhibitor1,True,10745356,118367
68,4,inhibitor1,False,921255,128130
68,4,dragonSoul,True,3523937,39378
68,4,dragonSoul,False,248308,34973
68,4,airSoul,True,723432,8007
68,4,airSoul,False,43003,7108
68,4,waterSoul,True,684702,7708
68,4,waterSoul,False,52178,6750
68,4,fireSoul,True,691524,7705
68,4,fireSoul,False,48577,6775
68,4,earthSoul,True,712483,7983
68,4,earthSoul,False,49071,7227
68,4,hextechSoul,True,711769,7975
68,4,hextechSoul,False,55481,7113
68,1,blue,True,1123498,23084
68,1,blue,False,978722,22830
68,1,rift1,True,1232887,21253
68,1,rift1,False,851822,24310
68,1,rift2,True,1074291,16576
68,1,rift2,False,523646,18602
68,1,riftDouble,True,679527,9807
68,1,riftDouble,False,301392,12148
68,1,eliteDouble,True,761932,9943
68,1,eliteDouble,False,269729,13473
68,1,dragon1,True,1353066,20810
68,1,dragon1,False,733449,24829
68,1,baron1,True,1161680,14541
68,1,baron1,False,236974,16560
68,1,blood1,True,1233796,22494
68,1,blood1,False,861254,23252
68,1,tower1,True,1546453,22863
68,1,tower1,False,547023,22888
68,1,inhibitor1,True,1633069,18310
68,1,inhibitor1,False,146806,20794
68,1,dragonSoul,True,448524,5012
68,1,dragonSoul,False,45971,6605
68,1,airSoul,True,92100,1000
68,1,airSoul,False,6197,1374
68,1,waterSoul,True,86397,978
68,1,waterSoul,False,12194,1252
68,1,fireSoul,True,90999,1018
68,1,fireSoul,False,9304,1316
68,1,earthSoul,True,91998,1017
68,1,earthSoul,False,9695,1385
68,1,hextechSoul,True,87003,999
68,1,hextechSoul,False,8601,1278
68,5,blue,True,5107718,93754
68,5,blue,False,4654386,96165
68,5,rift1,True,6336427,102151
68,5,rift1,False,3359459,86584
68,5,rift2,True,5673102,82088
68,5,rift2,False,2182464,71206
68,5,riftDouble,True,3927975,53830
68,5,riftDouble,False,1094299,41847
68,5,eliteDouble,True,4426602,57781
68,5,eliteDouble,False,812660,39089
68,5,dragon1,True,7013773,105502
68,5,dragon1,False,2691710,83438
68,5,baron1,True,5671620,69259
68,5,baron1,False,948496,60840
68,5,blood1,True,6068092,100933
68,5,blood1,False,3661749,88384
68,5,tower1,True,7377428,102764
68,5,tower1,False,2344822,86461
68,5,inhibitor1,True,7515365,82243
68,5,inhibitor1,False,577644,76408
68,5,dragonSoul,True,2355215,26085
68,5,dragonSoul,False,148196,19122
68,5,airSoul,True,493723,5380
68,5,airSoul,False,24702,3884
68,5,waterSoul,True,462317,5146
68,5,waterSoul,False,29901,3733
68,5,fireSoul,True,443823,4944
68,5,fireSoul,False,29492,3719
68,5,earthSoul,True,481210,5345
68,5,earthSoul,False,29016,3900
68,5,hextechSoul,True,474195,5270
68,5,hextechSoul,False,35013,3886
68,3,blue,True,42398,876
68,3,blue,False,36802,935
68,3,rift1,True,49701,882
68,3,rift1,False,28800,914
68,3,rift2,True,41202,676
68,3,rift2,False,18598,680
68,3,riftDouble,True,29101,422
68,3,riftDouble,False,10799,423
68,3,eliteDouble,True,33100,466
68,3,eliteDouble,False,9300,475
68,3,dragon1,True,53101,902
68,3,dragon1,False,25702,894
68,3,baron1,True,41402,520
68,3,baron1,False,8197,609
68,3,blood1,True,43497,836
68,3,blood1,False,35104,966
68,3,tower1,True,57502,866
68,3,tower1,False,21202,934
68,3,inhibitor1,True,60198,694
68,3,inhibitor1,False,5997,847
68,3,dragonSoul,True,22700,252
68,3,dragonSoul,False,2100,245
68,3,airSoul,True,4800,54
68,3,airSoul,False,200,58
68,3,waterSoul,True,4700,49
68,3,waterSoul,False,200,37
68,3,fireSoul,True,3700,41
68,3,fireSoul,False,500,50
68,3,earthSoul,True,4400,50
68,3,earthSoul,False,500,55
68,3,hextechSoul,True,5100,58
68,3,hextechSoul,False,700,45
68,2,blue,True,344731,7021
68,2,blue,False,298016,7099
68,2,rift1,True,414665,7238
68,2,rift1,False,224008,6784
68,2,rift2,True,357297,5617
68,2,rift2,False,146292,5508
68,2,riftDouble,True,245784,3615
68,2,riftDouble,False,74503,3359
68,2,eliteDouble,True,281381,3844
68,2,eliteDouble,False,59306,3438
68,2,dragon1,True,448517,7197
68,2,dragon1,False,190383,6836
68,2,baron1,True,358405,4568
68,2,baron1,False,69393,4829
68,2,blood1,True,366804,6645
68,2,blood1,False,273019,7421
68,2,tower1,True,488185,7282
68,2,tower1,False,152731,6782
68,2,inhibitor1,True,502419,5670
68,2,inhibitor1,False,39283,6196
68,2,dragonSoul,True,153998,1747
68,2,dragonSoul,False,11703,1653
68,2,airSoul,True,30800,352
68,2,airSoul,False,1000,328
68,2,waterSoul,True,30099,346
68,2,waterSoul,False,2700,359
68,2,fireSoul,True,29102,331
68,2,fireSoul,False,3401,328
68,2,earthSoul,True,31599,359
68,2,earthSoul,False,2400,340
68,2,hextechSoul,True,32400,359
68,2,hextechSoul,False,2199,298
13,4,blue,True,2540307,54642
13,4,blue,False,2445389,54463
13,4,rift1,True,2971371,51694
13,4,rift1,False,1981547,56648
13,4,rift2,True,2571900,39986
13,4,rift2,False,1316406,44852
13,4,riftDouble,True,1679377,24286
13,4,riftDouble,False,723060,28411
13,4,eliteDouble,True,1993838,27164
13,4,eliteDouble,False,554168,28654
13,4,dragon1,True,3441248,55219
13,4,dragon1,False,1520011,53315
13,4,baron1,True,2913799,36555
13,4,baron1,False,553489,38198
13,4,blood1,True,2978681,54148
13,4,blood1,False,1990461,54593
13,4,tower1,True,3616690,53375
13,4,tower1,False,1350695,55311
13,4,inhibitor1,True,3862914,42755
13,4,inhibitor1,False,397555,50133
13,4,dragonSoul,True,1158122,12998
13,4,dragonSoul,False,101199,13602
13,4,airSoul,True,243489,2689
13,4,airSoul,False,17711,2763
13,4,waterSoul,True,231105,2604
13,4,waterSoul,False,23111,2748
13,4,fireSoul,True,222403,2521
13,4,fireSoul,False,19093,2539
13,4,earthSoul,True,232295,2601
13,4,earthSoul,False,19509,2795
13,4,hextechSoul,True,228802,2583
13,4,hextechSoul,False,21808,2757
13,1,blue,True,52794,1595
13,1,blue,False,53505,1591
13,1,rift1,True,50305,1037
13,1,rift1,False,55205,2120
13,1,rift2,True,38099,745
13,1,rift2,False,33503,1456
13,1,riftDouble,True,20100,343
13,1,riftDouble,False,22603,1108
13,1,eliteDouble,True,24600,372
13,1,eliteDouble,False,26100,1529
13,1,dragon1,True,53796,954
13,1,dragon1,False,51195,2201
13,1,baron1,True,53597,733
13,1,baron1,False,14899,1251
13,1,blood1,True,60296,1398
13,1,blood1,False,44097,1732
13,1,tower1,True,68501,1177
13,1,tower1,False,37501,1999
13,1,inhibitor1,True,83799,993
13,1,inhibitor1,False,10791,1829
13,1,dragonSoul,True,20600,235
13,1,dragonSoul,False,4102,591
13,1,airSoul,True,3600,43
13,1,airSoul,False,700,101
13,1,waterSoul,True,4700,56
13,1,waterSoul,False,900,119
13,1,fireSoul,True,4400,47
13,1,fireSoul,False,1100,127
13,1,earthSoul,True,4200,48
13,1,earthSoul,False,701,121
13,1,hextechSoul,True,3700,41
13,1,hextechSoul,False,700,123
13,5,blue,True,8130305,174695
13,5,blue,False,7816954,175386
13,5,rift1,True,9612489,169892
13,5,rift1,False,6251064,178093
13,5,rift2,True,8438298,132407
13,5,rift2,False,4182226,143276
13,5,riftDouble,True,5548947,81339
13,5,riftDouble,False,2250179,89116
13,5,eliteDouble,True,6213087,85415
13,5,eliteDouble,False,1879252,92711
13,5,dragon1,True,10639122,170992
13,5,dragon1,False,5248549,177676
13,5,baron1,True,9365819,117735
13,5,baron1,False,1918024,124547
13,5,blood1,True,9427463,172034
13,5,blood1,False,6449200,176497
13,5,tower1,True,11458812,170925
13,5,tower1,False,4436019,177939
13,5,inhibitor1,True,12660917,141053
13,5,inhibitor1,False,1347910,164580
13,5,dragonSoul,True,3948963,44256
13,5,dragonSoul,False,396535,49259
13,5,airSoul,True,813370,8946
13,5,airSoul,False,71570,10052
13,5,waterSoul,True,779423,8820
13,5,waterSoul,False,81443,9742
13,5,fireSoul,True,773800,8712
13,5,fireSoul,False,81614,9490
13,5,earthSoul,True,799399,8901
13,5,earthSoul,False,83264,10056
13,5,hextechSoul,True,783040,8877
13,5,hextechSoul,False,78459,9919
13,3,blue,True,77606,1995
13,3,blue,False,72798,1958
13,3,rift1,True,92602,1891
13,3,rift1,False,56601,2028
13,3,rift2,True,76303,1337
13,3,rift2,False,37398,1576
13,3,riftDouble,True,50703,836
13,3,riftDouble,False,20197,979
13,3,eliteDouble,True,55104,829
13,3,eliteDouble,False,19698,1207
13,3,dragon1,True,92895,1650
13,3,dragon1,False,56811,2277
13,3,baron1,True,76695,1036
13,3,baron1,False,19100,1447
13,3,blood1,True,84004,1753
13,3,blood1,False,65705,2180
13,3,tower1,True,102500,1737
13,3,tower1,False,47409,2203
13,3,inhibitor1,True,116104,1364
13,3,inhibitor1,False,15393,2100
13,3,dragonSoul,True,35098,412
13,3,dragonSoul,False,5701,615
13,3,airSoul,True,7500,86
13,3,airSoul,False,900,138
13,3,waterSoul,True,6600,80
13,3,waterSoul,False,1000,116
13,3,fireSoul,True,7800,93
13,3,fireSoul,False,1100,121
13,3,earthSoul,True,6200,71
13,3,earthSoul,False,1499,126
13,3,hextechSoul,True,7000,82
13,3,hextechSoul,False,1200,114
13,2,blue,True,87509,2225
13,2,blue,False,81092,2147
13,2,rift1,True,111705,2186
13,2,rift1,False,55999,2139
13,2,rift2,True,91103,1574
13,2,rift2,False,37107,1661
13,2,riftDouble,True,64704,1011
13,2,riftDouble,False,17397,984
13,2,eliteDouble,True,73599,1071
13,2,eliteDouble,False,16503,1239
13,2,dragon1,True,113498,1965
13,2,dragon1,False,54411,2375
13,2,baron1,True,83599,1085
13,2,baron1,False,21107,1498
13,2,blood1,True,95504,1981
13,2,blood1,False,72199,2351
13,2,tower1,True,123908,2043
13,2,tower1,False,44306,2310
13,2,inhibitor1,True,133699,1555
13,2,inhibitor1,False,13797,2204
13,2,dragonSoul,True,44902,512
13,2,dragonSoul,False,5702,648
13,2,airSoul,True,8900,92
13,2,airSoul,False,1200,126
13,2,waterSoul,True,9800,116
13,2,waterSoul,False,900,124
13,2,fireSoul,True,8500,99
13,2,fireSoul,False,1099,139
13,2,earthSoul,True,9000,100
13,2,earthSoul,False,900,123
13,2,hextechSoul,True,8700,105
13,2,hextechSoul,False,1599,136
360,4,blue,True,293410,6100
360,4,blue,False,281212,6108
360,4,rift1,True,337025,5670
360,4,rift1,False,233284,6455
360,4,rift2,True,276018,4236
360,4,rift2,False,148876,4886
360,4,riftDouble,True,177294,2527
360,4,riftDouble,False,85107,3165
360,4,eliteDouble,True,221705,2940
360,4,eliteDouble,False,75088,3410
360,4,dragon1,True,382496,5999
360,4,dragon1,False,190190,6161
360,4,baron1,True,284489,3557
360,4,baron1,False,74105,4182
360,4,blood1,True,348486,6157
360,4,blood1,False,223516,5994
360,4,tower1,True,395606,5506
360,4,tower1,False,177182,6666
360,4,inhibitor1,True,461995,5110
360,4,inhibitor1,False,53082,5795
360,4,dragonSoul,True,134602,1532
360,4,dragonSoul,False,16006,1640
360,4,airSoul,True,26999,305
360,4,airSoul,False,3699,346
360,4,waterSoul,True,26401,314
360,4,waterSoul,False,3301,299
360,4,fireSoul,True,27100,303
360,4,fireSoul,False,2500,332
360,4,earthSoul,True,29700,339
360,4,earthSoul,False,3299,337
360,4,hextechSoul,True,24401,271
360,4,hextechSoul,False,3201,326
360,1,blue,True,22597,622
360,1,blue,False,19197,555
360,1,rift1,True,20000,378
360,1,rift1,False,21599,784
360,1,rift2,True,15399,268
360,1,rift2,False,12099,501
360,1,riftDouble,True,7799,122
360,1,riftDouble,False,8102,391
360,1,eliteDouble,True,10900,136
360,1,eliteDouble,False,10100,570
360,1,dragon1,True,22302,344
360,1,dragon1,False,19098,820
360,1,baron1,True,19500,239
360,1,baron1,False,5200,428
360,1,blood1,True,23799,521
360,1,blood1,False,16199,615
360,1,tower1,True,27400,442
360,1,tower1,False,14303,732
360,1,inhibitor1,True,32601,370
360,1,inhibitor1,False,4602,664
360,1,dragonSoul,True,7000,80
360,1,dragonSoul,False,1500,185
360,1,airSoul,True,900,12
360,1,airSoul,False,100,43
360,1,waterSoul,True,900,10
360,1,waterSoul,False,300,31
360,1,fireSoul,True,1600,17
360,1,fireSoul,False,400,37
360,1,earthSoul,True,1900,21
360,1,earthSoul,False,300,34
360,1,hextechSoul,True,1700,20
360,1,hextechSoul,False,400,40
360,5,blue,True,733755,14393
360,5,blue,False,696817,14012
