key,role,category,item_id,time,wins,matches
104,1,item4,3094,27.0,1162,1774
104,1,item4,3139,29.0,594,949
104,1,item4,3179,29.0,490,800
104,1,item4,3046,28.0,486,745
104,1,item4,3143,29.0,349,657
104,1,item4,6035,29.0,228,355
104,1,item4,6692,29.0,179,345
104,1,item4,3508,28.0,226,336
104,1,item4,4401,31.0,177,317
104,1,item5,3026,33.0,18154,27678
104,1,item5,3031,33.0,9112,14487
104,1,item5,3156,33.0,5902,9478
104,1,item5,3071,33.0,4822,7868
104,1,item5,6694,33.0,4219,6505
104,1,item5,3036,33.0,3135,5237
104,1,item5,3072,33.0,2431,3801
104,1,item5,6676,33.0,1798,2918
104,1,item5,3033,33.0,1376,2419
104,1,item5,6333,34.0,1276,2111
104,1,item5,6609,34.0,812,1456
104,1,item5,3814,32.0,930,1391
104,1,item5,3139,33.0,654,1063
104,1,item5,3142,31.0,644,913
104,1,item5,6695,32.0,526,833
104,1,item5,3094,31.0,537,770
104,1,item5,3110,33.0,422,744
104,1,item5,3143,33.0,250,492
104,1,item5,3046,32.0,281,408
104,1,item5,3179,33.0,214,321
104,1,item5,6035,33.0,200,317
104,1,item5,3095,32.0,179,268
104,1,,,,0,38827
104,1,,,,0,835
104,1,,,,0,17403
104,1,,,,0,1671
104,1,,,,0,489
104,1,,,,0,3220
104,1,,,,0,401
104,1,,,,0,102276
104,1,,,,0,10379
104,1,,,,0,2531
104,1,,,,0,544
104,1,,,,0,3840
104,1,,,,0,6663
104,1,,,,0,3153
104,1,,,,0,1111
104,1,,,,0,270
104,1,,,,0,799
104,1,,,,0,21442
104,1,,,,0,816
104,1,,,,0,1469
104,1,,,,0,1766
104,1,,,,0,530
104,1,,,,0,1336
104,1,,,,0,1197
104,1,,,,0,1153
104,1,,,,0,465
104,1,,,,0,1077
104,1,,,,0,445
104,1,,,,0,302
104,1,,,,0,413
104,1,,,,0,264
104,1,,,,0,838
104,1,,,,0,340
104,1,,,,0,285
104,1,,,,0,76861
104,1,,,,0,25167
104,1,,,,0,482
104,1,,,,0,1625
104,1,,,,0,988
104,1,,,,0,851
104,1,,,,0,4600
104,1,,,,0,8679
104,1,,,,0,386
104,1,,,,0,615
104,1,,,,0,9336
104,1,,,,0,8628
104,1,,,,0,1683
104,1,,,,0,5646
104,1,,,,0,1238
104,1,,,,0,13280
104,1,,,,0,1046
104,1,,,,0,709
104,1,,,,0,1516
104,1,,,,0,294
104,1,,,,0,583
104,1,,,,0,4404
104,1,,,,0,479
104,1,,,,0,466
104,1,,,,0,793
104,1,,,,0,1809
104,1,,,,0,505
104,1,,,,0,1592
104,1,,,,0,534
104,1,,,,0,742
104,1,,,,0,705
104,1,,,,0,716
104,1,,,,0,357
104,1,,,,0,349
104,1,,,,0,331
104,1,,,,0,419
104,1,,,,0,298
104,1,,,,0,1033
104,1,,,,0,438
104,1,,,,0,991
104,1,,,,0,1144
104,1,,,,0,304
104,1,,,,0,291
104,1,,,,0,1031
104,1,,,,0,414
104,1,,,,0,281
104,1,,,,0,700
104,1,,,,0,531
104,1,,,,0,557
104,1,,,,0,348
104,1,,,,0,389
104,1,,,,0,349
104,1,,,,0,902
104,1,,,,0,477
104,1,,,,0,273
104,1,,,,0,436
104,1,,,,0,336
104,1,,,,0,987
104,1,,,,0,411
104,1,,,,0,530
104,1,,,,0,282
104,1,,,,0,1159
104,1,,,,0,361
104,1,,,,0,311
104,1,,,,0,340
104,1,,,,0,578
104,1,,,,0,4383
104,1,,,,0,552
104,1,,,,0,1509
104,1,,,,0,21184
104,1,,,,0,314
104,1,,,,0,1934
104,1,,,,0,453
104,1,,,,0,5956
104,1,,,,0,1764
104,1,,,,0,1625
104,1,,,,0,4937
104,1,,,,0,2672
104,1,,,,0,2240
104,1,,,,0,466
104,1,,,,0,1237
104,1,,,,0,1197
104,1,,,,0,444
104,1,,,,0,936
104,1,,,,0,19180
104,1,,,,0,907
104,1,,,,0,569
104,1,,,,0,282
104,1,,,,0,2460
104,1,,,,0,294
104,1,,,,0,4828
104,1,,,,0,319
104,1,,,,0,1058
104,1,,,,0,389
104,1,,,,0,527
104,1,,,,0,298
104,1,,,,0,1064
104,1,,,,0,470
104,1,,,,0,341
104,1,,,,0,608
104,1,,,,0,1641
104,1,,,,0,404
104,1,,,,0,275
104,1,,,,0,252
104,1,,,,0,609
104,1,,,,0,259
104,1,,,,0,328
104,1,,,,0,328
104,1,,,,0,2643
104,1,,,,0,263
104,1,,,,0,492
104,1,,,,0,293
104,1,,,,0,1972
104,1,,,,0,1243
104,1,,,,0,285
104,1,,,,0,576
104,1,,,,0,958
104,1,,,,0,667
104,1,,,,0,649
104,1,,,,0,2450
104,1,,,,0,608
104,1,,,,0,401
104,1,,,,0,363
104,1,,,,0,250
104,1,,,,0,336
104,1,,,,0,1279
104,1,,,,0,411
104,1,,,,0,288
104,1,,,,0,312
104,1,,,,0,311
104,1,,,,0,253
104,1,,,,0,287
104,1,,,,0,6609
104,1,,,,0,1167
104,1,,,,0,1527
104,1,,,,0,328
104,1,,,,0,2105
104,1,,,,0,389
104,1,,,,0,927
104,1,,,,0,5659
104,1,,,,0,413
104,1,,,,0,361
104,1,,,,0,471
104,1,,,,0,313
104,1,,,,0,283
104,1,,,,0,1019
104,1,,,,0,440
104,1,,,,0,270
104,1,,,,0,2179
104,1,,,,0,371
104,1,,,,0,1334
104,1,,,,0,1337
104,1,,,,0,264
104,1,,,,0,617
104,1,,,,0,358
104,1,,,,0,591
104,1,,,,0,4925
104,1,,,,0,415
104,1,,,,0,387
104,1,,,,0,687
104,1,,,,0,878
104,1,,,,0,353
104,1,,,,0,432
104,1,,,,0,438
104,1,,,,0,393
104,1,,,,0,352
104,1,,,,0,498
104,1,,,,0,600
104,1,,,,0,351
104,1,,,,0,250
104,1,,,,0,1017
104,1,,,,0,303
104,1,,,,0,263
104,1,,,,0,295
104,1,,,,0,336
104,1,,,,0,322
104,1,,,,0,634
104,1,,,,0,452
104,1,,,,0,386
104,1,,,,0,262
104,1,,,,0,11585
104,1,,,,0,3780
104,1,,,,0,335
104,1,,,,0,1008
104,1,,,,0,471
104,1,,,,0,11684
104,1,,,,0,907
104,1,,,,0,14170
104,1,,,,0,678
104,1,,,,0,1556
104,1,,,,0,5519
104,1,,,,0,3607
104,1,,,,0,5147
104,1,,,,0,2059
104,1,,,,0,332
104,1,,,,0,2697
104,1,,,,0,602
104,1,,,,0,2060
104,1,,,,0,631
104,1,,,,0,524
104,1,,,,0,2951
104,1,,,,0,632
104,1,,,,0,284
104,1,,,,0,309
104,1,,,,0,624
104,1,,,,0,500
104,1,,,,0,937
104,1,,,,0,3554
104,1,,,,0,36636
104,1,,,,0,1455
104,1,,,,0,761
104,1,,,,0,794
104,1,,,,0,2037
104,1,,,,0,1325
104,1,,,,0,13486
104,1,,,,0,4445
104,1,,,,0,7139
104,1,,,,0,485
104,1,,,,0,1587
104,1,,,,0,9774
104,1,,,,0,434
104,1,,,,0,539
104,1,,,,0,1097
104,1,,,,0,457
104,1,,,,0,1934
104,1,,,,0,12114
104,1,,,,0,352
104,1,,,,0,1860
104,1,,,,0,1545
104,1,,,,0,667
104,1,,,,0,6285
104,1,,,,0,253
104,1,,,,0,696
104,1,,,,0,494
104,1,,,,0,4456
104,1,,,,0,1844
104,1,,,,0,284
104,1,,,,0,3671
104,1,,,,0,274
104,1,,,,0,304
104,1,,,,0,580
104,1,,,,0,599
104,1,,,,0,1239
104,1,,,,0,339
104,1,,,,0,833
104,1,,,,0,512
104,1,,,,0,502
104,1,,,,0,1290
104,1,,,,0,322
104,1,,,,0,587
104,1,,,,0,333
104,1,,,,0,354
104,1,,,,0,1039
104,1,,,,0,3567
104,1,,,,0,257
104,1,,,,0,270
104,1,,,,0,649
104,1,,,,0,257
104,1,,,,0,260
104,1,,,,0,272
104,1,,,,0,484
104,1,,,,0,344
104,1,,,,0,887
104,1,,,,0,1216
104,1,,,,0,2265
104,1,,,,0,525
104,1,,,,0,482
104,1,,,,0,305
104,1,,,,0,5619
104,1,,,,0,922
104,1,,,,0,391
104,1,,,,0,860
104,1,,,,0,561
104,1,,,,0,909
104,1,,,,0,1878
104,1,,,,0,467
104,1,,,,0,10768
104,1,,,,0,1308
104,1,,,,0,463
104,1,,,,0,3570
104,1,,,,0,3909
104,1,,,,0,489
104,1,,,,0,10391
104,1,,,,0,1179
104,1,,,,0,439
104,1,,,,0,687
104,1,,,,0,2139
104,1,,,,0,345
104,1,,,,0,255
104,1,,,,0,410
104,1,,,,0,1336
104,1,,,,0,454
104,1,,,,0,1487
104,1,,,,0,10984
104,1,,,,0,27281
104,1,,,,0,2117
104,1,,,,0,765
104,1,,,,0,310
104,1,,,,0,1137
104,1,,,,0,544
104,1,,,,0,1490
104,1,,,,0,3769
104,1,,,,0,1085
104,1,,,,0,361
104,1,,,,0,340
104,1,,,,0,348
104,1,,,,0,1973
104,1,,,,0,609
104,1,,,,0,304
104,1,,,,0,6402
104,1,,,,0,375
104,1,,,,0,796
104,1,,,,0,314
104,1,,,,0,740
104,1,,,,0,324
104,1,,,,0,2505
104,1,,,,0,740
104,1,,,,0,604
104,1,,,,0,3238
104,1,,,,0,506
104,1,,,,0,2617
104,1,,,,0,493
104,1,,,,0,867
104,1,,,,0,792
104,1,,,,0,1747
104,1,,,,0,339
104,1,,,,0,1065
104,1,,,,0,1158
104,1,,,,0,419
104,1,,,,0,341
104,1,,,,0,677
104,1,,,,0,256
104,1,,,,0,2736
104,1,,,,0,329
104,1,,,,0,1260
104,1,,,,0,2196
104,1,,,,0,671
104,1,,,,0,370
104,1,,,,0,271
104,1,,,,0,1621
104,1,,,,0,309
104,1,,,,0,251
104,1,,,,0,389
104,1,,,,0,930
104,1,,,,0,749
104,1,,,,0,338
104,1,,,,0,767
104,1,,,,0,1076
104,1,,,,0,284
104,1,,,,0,309
104,1,,,,0,346
104,1,,,,0,290
104,1,,,,0,287
104,1,,,,0,320
104,1,,,,0,628
104,1,,,,0,736
104,1,,,,0,438
104,1,,,,0,477
104,1,,,,0,279
104,1,,,,0,475
104,1,,,,0,7847
104,1,,,,0,354
104,1,,,,0,488
104,1,,,,0,472
104,1,,,,0,2939
104,1,,,,0,700
104,1,,,,0,714
104,1,,,,0,3005
104,1,,,,0,952
104,1,,,,0,6615
104,1,,,,0,276
104,1,,,,0,954
104,1,,,,0,677
104,1,,,,0,1482
104,1,,,,0,365
104,1,,,,0,552
104,1,,,,0,1504
104,1,,,,0,2266
104,1,,,,0,1525
104,1,,,,0,455
104,1,,,,0,439
104,1,,,,0,671
104,1,,,,0,576
104,1,,,,0,731
104,1,,,,0,2801
104,1,,,,0,1491
104,1,,,,0,1593
104,1,,,,0,769
104,1,,,,0,290
104,1,,,,0,384
104,1,,,,0,318
104,1,,,,0,273
104,1,,,,0,798
104,1,,,,0,627
104,1,,,,0,536
104,1,,,,0,1344
104,1,,,,0,357
104,1,,,,0,1640
104,1,,,,0,268
104,1,,,,0,278
104,1,,,,0,2790
104,1,,,,0,282
104,1,,,,0,655
104,1,,,,0,623
104,1,,,,0,288
104,1,,,,0,517
104,1,,,,0,365
104,1,,,,0,785
104,1,,,,0,369
104,1,,,,0,498
104,1,,,,0,266
104,1,,,,0,1032
104,1,,,,0,341
104,1,,,,0,477
104,1,,,,0,335
104,1,,,,0,469
104,1,,,,0,436
104,1,,,,0,389
104,1,,,,0,609
104,1,,,,0,369
104,1,,,,0,255
104,1,,,,0,641
104,1,,,,0,254
104,1,,,,0,718
104,1,,,,0,284
104,1,,,,0,552
104,1,,,,0,960
104,1,,,,0,272
104,1,,,,0,323
104,1,,,,0,880
104,1,,,,0,258
104,1,,,,0,284
104,1,,,,0,470
104,1,,,,0,2179
104,1,,,,0,2115
104,1,,,,0,510
104,1,,,,0,881
104,1,,,,0,331
104,1,,,,0,690
104,1,,,,0,272
104,1,,,,0,730
104,1,,,,0,950
104,1,,,,0,396
104,1,,,,0,641
104,1,,,,0,2149
104,1,,,,0,602
104,1,,,,0,459
104,1,,,,0,268
104,1,,,,0,325
104,1,,,,0,382
104,1,,,,0,397
104,1,,,,0,297
104,1,,,,0,358
104,1,,,,0,598
104,1,,,,0,358
104,1,,,,0,322
104,1,,,,0,634
104,1,,,,0,419
104,1,,,,0,824
104,1,,,,0,291
104,5,startItem,2003,,13691,26688
104,5,startItem,3340,,8565,16700
104,5,startItem,1055,,8171,15850
104,5,startItem,1036,,5067,9950
104,5,startItem,2031,,3666,7304
104,5,startItem,1083,,1101,2135
104,5,startItem,1054,,475,929
104,5,startItem,2033,,398,787
104,5,startItem,3070,,208,456
104,5,startItem,3364,,218,441
104,5,startSet,1055_2003,,8021,15586
104,5,startSet,1036_2031,,3592,7154
104,5,startSet,1036_2003_2003_2003,,1228,2376
104,5,startSet,1083_2003,,1026,1997
104,5,startSet,1054_2003,,427,840
104,5,startSet,2033,,394,776
104,5,startSet,3070_2003_2003,,191,421
104,5,startSet,1055,,221,418
104,5,earlyItem,1036,,27115,54448
104,5,earlyItem,3134,,10340,19677
104,5,earlyItem,2055,,9210,17708
104,5,earlyItem,1053,,8974,17251
104,5,earlyItem,2003,,7352,14573
104,5,earlyItem,1001,,6211,12240
104,5,earlyItem,2031,,3747,7448
104,5,earlyItem,6692,,2408,3855
104,5,earlyItem,6670,,1853,3753
104,5,earlyItem,1042,,1359,2842
104,5,earlyItem,3364,,1301,2368
104,5,earlyItem,3133,,966,1911
104,5,earlyItem,1018,,901,1789
104,5,earlyItem,1033,,887,1720
104,5,earlyItem,3155,,837,1566
104,5,earlyItem,1029,,709,1372
104,5,earlyItem,3057,,566,1056
104,5,earlyItem,1083,,520,995
104,5,earlyItem,3070,,500,940
104,5,earlyItem,3006,,491,880
104,5,earlyItem,3111,,462,851
104,5,earlyItem,1037,,422,799
104,5,earlyItem,3047,,452,796
104,5,earlyItem,6029,,271,533
104,5,earlyItem,3340,,256,492
104,5,earlyItem,3123,,235,471
104,5,earlyItem,1055,,238,470
104,5,earlyItem,3508,,223,376
104,5,earlyItem,3179,,223,369
104,5,earlyItem,6673,,231,355
104,5,earlyItem,1028,,147,310
104,5,earlyItem,3077,,167,297
104,5,boots,3047,16.0,5209,10289
104,5,boots,3111,15.0,5385,10230
104,5,boots,3006,14.0,2961,5520
104,5,boots,1001,8.0,467,1298
104,5,boots,2422,0.0,495,1089
104,5,boots,3009,16.0,363,624
104,5,boots,3158,15.0,285,521
104,5,boots,9999,0.0,168,476
104,5,item,1036,12.0,63298,131652
104,5,item,2003,3.0,23157,45666
104,5,item,3134,13.0,23738,45466
104,5,item,2055,13.0,21203,40363
104,5,item,1018,20.0,13734,28018
104,5,item,1053,10.0,13396,26701
104,5,item,6692,13.0,11618,22210
104,5,item,6676,21.0,10553,18841
104,5,item,1037,19.0,9350,18211
104,5,item,3340,1.0,8897,17360
104,5,item,1055,0.0,8424,16358
104,5,item,1001,8.0,8133,16347
104,5,item,2031,3.0,7790,15511
104,5,item,3035,23.0,7480,14297
104,5,item,3133,19.0,5994,11992
104,5,item,3036,25.0,6125,11018
104,5,item,3047,16.0,5255,10401
104,5,item,3111,15.0,5453,10376
104,5,item,3364,15.0,5587,10304
104,5,item,1038,26.0,5561,9542
104,5,item,1033,14.0,3067,6348
104,5,item,3006,14.0,2978,5566
104,5,item,1042,11.0,2623,5536
104,5,item,1029,14.0,2536,5386
104,5,item,3031,29.0,3149,5301
104,5,item,6670,9.0,2499,5224
104,5,item,3155,17.0,2714,5143
104,5,item,6673,14.0,2454,5004
104,5,item,2140,35.0,2695,4946
104,5,item,3363,17.0,2554,4922
104,5,item,3156,24.0,2145,3847
104,5,item,3123,21.0,1635,3522
104,5,item,3072,27.0,1870,3262
104,5,item,1083,2.0,1649,3192
104,5,item,6694,25.0,1686,2895
104,5,item,3067,21.0,1211,2533
104,5,item,3071,26.0,1391,2507
104,5,item,3033,27.0,1237,2371
104,5,item,3508,16.0,1155,2062
104,5,item,3057,11.0,1053,1966
104,5,item,3142,23.0,1125,1903
104,5,item,1028,19.0,845,1868
104,5,item,3086,24.0,878,1784
104,5,item,3070,5.0,823,1613
104,5,item,3179,14.0,597,1124
104,5,item,2033,2.0,541,1057
104,5,item,3026,33.0,601,1033
104,5,item,1054,1.0,495,976
104,5,item,2420,29.0,532,935
104,5,item,6630,14.0,437,880
104,5,item,1031,26.0,443,857
104,5,item,6029,9.0,409,831
104,5,item,3004,21.0,454,827
104,5,item,6695,23.0,403,792
104,5,item,6333,28.0,403,719
104,5,item,3009,16.0,372,641
104,5,item,6671,15.0,283,572
104,5,item,3077,14.0,326,572
104,5,item,3158,15.0,285,523
104,5,item,3074,18.0,261,455
104,5,item,2138,37.0,217,447
104,5,item,3140,24.0,172,338
104,5,item,6609,25.0,162,328
104,5,item,6693,14.0,157,299
104,5,item,3082,26.0,136,293
104,5,item,3814,27.0,159,288
104,5,item,6691,14.0,138,278
104,5,item,3046,27.0,138,252
104,5,item1,6692,12.0,10452,20053
104,5,item1,6673,13.0,2262,4620
104,5,item1,3508,11.0,599,1113
104,5,item1,6630,13.0,341,695
104,5,item1,3179,10.0,331,631
104,5,item1,3156,12.0,259,504
104,5,item1,6671,13.0,240,482
104,5,item1,3074,12.0,141,266
104,5,item2,6676,19.0,8225,14931
104,5,item2,6692,18.0,1092,2015
104,5,item2,3036,21.0,870,1816
104,5,item2,3156,20.0,708,1305
104,5,item2,3072,21.0,533,1023
104,5,item2,3071,20.0,466,907
104,5,item2,3142,19.0,394,681
104,5,item2,3508,19.0,343,617
104,5,item2,3033,20.0,224,457
104,5,item2,3004,20.0,228,430
104,5,item2,6694,20.0,190,363
104,5,item2,6695,18.0,178,358
104,5,item2,3179,18.0,177,338
104,5,item4,3031,30.0,1690,2832
104,5,item4,3036,29.0,1072,1767
104,5,item4,3033,30.0,462,818
104,5,item4,3072,30.0,466,751
104,5,item4,3156,30.0,421,739
104,5,item4,6676,30.0,305,503
104,5,item4,3071,30.0,302,496
104,5,item4,6694,29.0,280,456
104,5,item4,3142,29.0,200,342
104,5,item5,3031,33.0,478,779
104,5,item5,3026,34.0,328,550
104,5,item5,3072,34.0,329,525
104,5,item5,3156,34.0,205,320
104,5,item5,3036,34.0,172,305
104,5,item5,3033,34.0,146,270
104,5,item5,3071,34.0,147,250
104,5,,,,1917,1917
104,5,,,,623,623
104,5,,,,3189,3189
104,5,,,,379,379
104,5,,,,639,639
104,5,,,,317,317
104,5,,,,321,321
104,5,,,,2358,2358
104,5,,,,607,607
104,5,,,,257,257
104,5,,,,309,309
104,5,,,,1033,1033
104,5,,,,506,506
104,5,,,,435,435
104,5,,,,449,449
104,5,,,,473,473
104,5,,,,825,825
104,5,,,,697,697
104,5,,,,331,331
104,5,,,,579,579
104,5,,,,556,556
104,3,startItem,2003,,2118,4766
104,3,startItem,3340,,1214,2774
104,3,startItem,1055,,1228,2684
104,3,startItem,1036,,539,1247
104,3,startItem,2031,,347,816
104,3,startSet,1055_2003,,1239,2695
104,3,startSet,1036_2031,,332,770
104,3,startSet,1036_2003_2003_2003,,195,449
104,3,earlyItem,1036,,3107,7102
104,3,earlyItem,2003,,1397,3145
104,3,earlyItem,3134,,1131,2388
104,3,earlyItem,1001,,1057,2378
104,3,earlyItem,1053,,1056,2313
104,3,earlyItem,2055,,865,1917
104,3,earlyItem,6670,,428,976
104,3,earlyItem,2031,,419,916
104,3,earlyItem,1042,,381,909
104,3,earlyItem,3006,,244,499
104,3,earlyItem,1018,,165,369
104,3,earlyItem,6692,,187,320
104,3,earlyItem,1029,,123,257
104,3,boots,3006,13.0,941,2029
104,3,boots,3047,15.0,752,1679
104,3,boots,3111,16.0,215,468
104,3,item,1036,12.0,7488,17736
104,3,item,2003,4.0,4113,9303
104,3,item,3134,13.0,2691,5838
104,3,item,1018,20.0,2284,5198
104,3,item,2055,13.0,2184,4648
104,3,item,1053,12.0,1917,4359
104,3,item,1001,8.0,1411,3253
104,3,item,3340,0.0,1264,2888
104,3,item,1037,20.0,1321,2878
104,3,item,1055,0.0,1278,2789
104,3,item,6692,13.0,1215,2620
104,3,item,6676,22.0,1265,2556
104,3,item,3006,13.0,944,2033
104,3,item,1042,12.0,785,1913
104,3,item,1038,25.0,976,1855
104,3,item,2031,4.0,818,1848
104,3,item,3035,24.0,858,1800
104,3,item,3047,15.0,757,1693
104,3,item,6670,10.0,657,1545
104,3,item,3133,20.0,719,1535
104,3,item,6673,15.0,576,1319
104,3,item,3036,27.0,640,1298
104,3,item,3363,20.0,443,958
104,3,item,1029,14.0,402,954
104,3,item,3031,29.0,509,945
104,3,item,3364,14.0,393,804
104,3,item,3072,27.0,396,762
104,3,item,2140,36.0,299,629
104,3,item,3057,17.0,255,521
104,3,item,3508,21.0,260,496
104,3,item,3111,16.0,223,485
104,3,item,3070,6.0,208,465
104,3,item,3123,24.0,177,452
104,3,item,3086,24.0,196,443
104,3,item,3033,29.0,153,339
104,3,item,6694,26.0,182,324
104,3,item,1083,3.0,109,305
104,3,item,1033,18.0,115,288
104,3,item1,6692,13.0,1134,2437
104,3,item1,6673,14.0,508,1184
104,3,item2,6676,21.0,1034,2107
104,3,item2,3072,23.0,139,282
104,3,item4,3031,31.0,218,386
104,3,,,,0,336
104,3,,,,0,455
104,2,startItem,2003,,828,1975
104,2,startItem,3340,,326,803
104,2,startItem,3862,,241,525
104,2,startItem,3850,,114,267
104,2,startSet,3862_2003_2003,,214,468
104,2,startSet,3850_2003_2003,,108,252
104,2,earlyItem,1036,,859,2098
104,2,earlyItem,2055,,383,900
104,2,earlyItem,1001,,298,720
104,2,earlyItem,3134,,283,665
104,2,earlyItem,2003,,288,634
104,2,earlyItem,3364,,231,515
104,2,earlyItem,2031,,149,352
104,2,earlyItem,1052,,124,315
104,2,boots,3047,16.0,173,399
104,2,boots,3006,14.0,123,298
104,2,item,1036,13.0,2104,5286
104,2,item,2003,3.0,1219,2849
104,2,item,2055,14.0,1170,2491
104,2,item,3134,15.0,819,1846
104,2,item,3364,9.0,465,1072
104,2,item,1001,8.0,421,1029
104,2,item,3340,1.0,371,893
104,2,item,1053,15.0,299,730
104,2,item,1052,13.0,257,634
104,2,item,6692,18.0,293,630
104,2,item,2031,4.0,228,601
104,2,item,3179,14.0,271,594
104,2,item,1018,22.0,224,573
104,2,item,3862,0.0,252,552
104,2,item,3047,16.0,174,402
104,2,item,1037,22.0,186,401
104,2,item,6676,25.0,177,338
104,2,item,3133,22.0,155,336
104,2,item,3006,14.0,123,298
104,2,item,3850,0.0,119,279
104,2,item,3035,27.0,137,277
104,2,item,1029,16.0,97,274
104,2,item,3854,0.0,103,264
104,2,item,1042,13.0,86,252
104,2,item1,3179,12.0,234,507
104,2,item1,6692,15.0,121,302
104,2,item2,6692,21.0,166,314
887,4,startItem,2003,,158739,339042
887,4,startItem,1056,,62689,133807
887,4,startItem,3340,,50264,107196
887,4,startItem,1054,,25247,53614
887,4,startItem,1055,,10168,22176
887,4,startItem,3364,,955,1991
887,4,startItem,2033,,864,1954
887,4,startItem,1082,,520,1034
887,4,startItem,2031,,455,954
887,4,startItem,1083,,255,488
887,4,startSet,1056_2003_2003,,61996,132527
887,4,startSet,1054_2003,,24462,51991
887,4,startSet,1055_2003,,9826,21491
887,4,startSet,1056,,1072,2192
887,4,startSet,2033,,836,1896
887,4,startSet,1054,,586,1269
887,4,startSet,1082_2031,,357,725
887,4,startSet,1055,,256,550
887,4,startSet,1083_2003,,242,454
887,4,startSet,1056_2003,,182,434
887,4,earlyItem,2003,,74878,163524
887,4,earlyItem,1052,,67113,146984
887,4,earlyItem,1001,,66794,142998
887,4,earlyItem,4635,,62917,129860
887,4,earlyItem,2055,,55158,116417
887,4,earlyItem,1028,,41980,93560
887,4,earlyItem,1026,,44889,87538
887,4,earlyItem,2031,,36283,77312
887,4,earlyItem,1029,,21563,46897
887,4,earlyItem,3047,,16631,34998
887,4,earlyItem,1042,,10951,23260
887,4,earlyItem,3111,,5336,11139
887,4,earlyItem,1033,,4756,10316
887,4,earlyItem,1082,,5323,10297
887,4,earlyItem,1043,,4467,9121
887,4,earlyItem,3916,,3151,6539
887,4,earlyItem,3158,,3321,6117
887,4,earlyItem,1056,,2903,6075
887,4,earlyItem,3364,,2550,5322
887,4,earlyItem,4633,,2941,4346
887,4,earlyItem,3340,,1373,2989
887,4,earlyItem,1054,,811,1753
887,4,earlyItem,3020,,836,1638
887,4,earlyItem,1083,,661,1306
887,4,earlyItem,3191,,553,1251
887,4,earlyItem,3076,,566,1205
887,4,earlyItem,2033,,447,1047
887,4,earlyItem,1055,,396,871
887,4,earlyItem,3115,,486,753
887,4,earlyItem,3006,,246,501
887,4,earlyItem,3070,,194,472
887,4,earlyItem,6660,,206,373
887,4,earlyItem,3145,,127,286
887,4,earlyItem,3802,,107,262
887,4,boots,3047,13.0,54264,118016
887,4,boots,3111,14.0,24530,51479
887,4,boots,3158,13.0,13562,25652
887,4,boots,3020,15.0,4872,9771
887,4,boots,1001,7.0,1578,5637
887,4,boots,3006,13.0,836,1762
887,4,boots,9999,0.0,365,1651
887,4,boots,3009,14.0,350,662
887,4,item,2003,3.0,257357,554171
887,4,item,1052,15.0,176952,385684
887,4,item,1026,15.0,149655,317536
887,4,item,2055,13.0,133628,269194
887,4,item,4633,15.0,97430,203021
887,4,item,4635,9.0,92569,199374
887,4,item,1001,7.0,81299,176546
887,4,item,1028,12.0,71279,160467
887,4,item,1056,0.0,65788,140423
887,4,item,1042,15.0,60382,137608
887,4,item,1043,18.0,59729,123791
887,4,item,1058,25.0,67381,119597
887,4,item,3047,13.0,54537,118661
887,4,item,3115,21.0,61780,118375
887,4,item,3340,1.0,52349,111667
887,4,item,1029,13.0,48766,110280
887,4,item,2031,6.0,40917,87466
887,4,item,3108,26.0,34778,66919
887,4,item,3191,25.0,30307,61500
887,4,item,2420,25.0,30457,59129
887,4,item,3157,28.0,30654,56957
887,4,item,1054,0.0,26127,55590
887,4,item,3111,14.0,25047,52641
887,4,item,3145,21.0,24456,51792
887,4,item,4645,24.0,27521,51566
887,4,item,3364,17.0,23264,45243
887,4,item,3916,21.0,17659,38314
887,4,item,3089,30.0,18995,29749
887,4,item,1033,14.0,12880,29140
887,4,item,3113,26.0,14848,26821
887,4,item,3363,18.0,12996,26239
887,4,item,3158,13.0,13630,25810
887,4,item,4629,28.0,14501,24721
887,4,item,1055,0.0,10592,23117
887,4,item,3165,28.0,11237,21794
887,4,item,2139,35.0,12005,21136
887,4,item,1082,7.0,8008,15079
887,4,item,1011,27.0,7095,14025
887,4,item,4630,27.0,5387,10353
887,4,item,3020,15.0,5003,10017
887,4,item,4637,29.0,5203,9233
887,4,item,3135,29.0,4793,8628
887,4,item,3076,23.0,3720,8138
887,4,item,3211,28.0,2872,5810
887,4,item,3067,27.0,2002,4508
887,4,item,3065,31.0,2353,4476
887,4,item,3075,30.0,2184,4402
887,4,item,2033,5.0,1704,3868
887,4,item,3082,25.0,1219,2575
887,4,item,2138,37.0,1258,2428
887,4,item,1083,4.0,973,1942
887,4,item,3041,23.0,1489,1844
887,4,item,3006,13.0,862,1821
887,4,item,6660,15.0,766,1696
887,4,item,4632,25.0,709,1499
887,4,item,1057,26.0,706,1430
887,4,item,1036,20.0,520,1325
887,4,item,3102,29.0,701,1289
887,4,item,3110,27.0,671,1243
887,4,item,4401,30.0,506,950
887,4,item,6662,20.0,441,943
887,4,item,3070,8.0,389,904
887,4,item,3066,27.0,426,904
887,4,item,3057,21.0,474,883
887,4,item,3143,31.0,446,876
887,4,item,3024,24.0,425,853
887,4,item,3100,28.0,453,733
887,4,item,1053,23.0,323,715
887,4,item,3105,22.0,296,714
887,4,item,3009,14.0,362,691
887,4,item,3068,20.0,316,662
887,4,item,1037,22.0,282,661
887,4,item,3153,26.0,254,539
