key,role,path,rune_id,wins,matches
516,1,1,8224,8,14
516,1,2,8224,50,131
516,1,1,8226,15,60
516,1,2,8226,59,157
516,1,1,8275,45,103
516,1,2,8275,66,154
516,1,1,8210,37,99
516,1,2,8210,176,379
516,1,1,8234,29,66
516,1,2,8234,182,471
516,1,1,8233,2,12
516,1,2,8233,20,42
516,1,1,8237,14,46
516,1,2,8237,57,171
516,1,1,8232,43,101
516,1,2,8232,261,611
516,1,1,8236,11,30
516,1,2,8236,55,128
516,1,1,8437,713,1796
516,1,1,8439,941,2214
516,1,1,8465,10,35
516,1,1,8446,912,2242
516,1,2,8446,44,107
516,1,1,8463,674,1628
516,1,2,8463,44,97
516,1,1,8401,76,175
516,1,2,8401,3,14
516,1,1,8429,885,2035
516,1,2,8429,623,1469
516,1,1,8444,215,561
516,1,2,8444,32,94
516,1,1,8473,562,1449
516,1,2,8473,87,226
516,1,1,8451,1341,3255
516,1,2,8451,494,1182
516,1,1,8453,60,174
516,1,2,8453,21,69
516,1,1,8242,263,616
516,1,2,8242,238,566
516,1,1,8351,308,747
516,1,1,8360,319,776
516,1,1,8369,16,31
516,1,1,8306,58,128
516,1,2,8306,37,107
516,1,1,8304,563,1364
516,1,2,8304,555,1306
516,1,1,8313,21,62
516,1,2,8313,24,48
516,1,1,8321,535,1287
516,1,2,8321,338,799
516,1,1,8316,1,8
516,1,2,8316,2,9
516,1,1,8345,106,259
516,1,2,8345,348,958
516,1,1,8347,544,1330
516,1,2,8347,504,1278
516,1,1,8410,87,200
516,1,2,8410,166,378
516,1,1,8352,12,24
516,1,2,8352,58,147
516,1,1,5008,456,1027
516,1,1,5005,1889,4700
516,1,1,5007,787,1893
516,1,1,5008f,1522,3659
516,1,1,5002f,1329,3315
516,1,1,5003f,281,646
516,1,1,5001,650,1612
516,1,1,5002,2115,5120
516,1,1,5003,370,888
516,5,1,8005,15,34
516,5,1,8008,19,43
516,5,1,8021,23,44
516,5,1,8010,64,138
516,5,1,9101,2,7
516,5,2,9101,10,18
516,5,1,9111,83,166
516,5,2,9111,601,1176
516,5,1,8009,36,86
516,5,2,8009,402,787
516,5,1,9104,54,116
516,5,2,9104,87,177
516,5,1,9105,56,113
516,5,2,9105,818,1624
516,5,1,9103,11,30
516,5,2,9103,11,19
516,5,1,8014,53,119
516,5,2,8014,193,393
516,5,1,8017,8,14
516,5,2,8017,16,31
516,5,1,8299,60,126
516,5,2,8299,124,259
516,5,1,8112,55,132
516,5,1,8124,11,21
516,5,1,8128,18,58
516,5,1,9923,5,15
516,5,1,8126,38,104
516,5,2,8126,259,486
516,5,1,8139,34,75
516,5,2,8139,118,255
516,5,1,8143,17,47
516,5,2,8143,69,137
516,5,1,8136,9,16
516,5,2,8136,16,29
516,5,1,8120,4,13
516,5,2,8120,11,25
516,5,1,8138,76,197
516,5,2,8138,31,62
516,5,1,8135,24,62
516,5,2,8135,59,110
516,5,1,8134,3,4
516,5,2,8134,4,10
516,5,1,8105,14,25
516,5,2,8105,18,38
516,5,1,8106,48,135
516,5,2,8106,373,736
516,5,1,8214,1007,1915
516,5,1,8229,109,200
516,5,1,8230,26,52
516,5,1,8224,29,59
516,5,2,8224,154,297
516,5,1,8226,1106,2094
516,5,2,8226,1281,2556
516,5,1,8275,8,14
516,5,2,8275,47,82
516,5,1,8210,1047,1983
516,5,2,8210,588,1181
516,5,1,8234,33,60
516,5,2,8234,33,64
516,5,1,8233,62,124
516,5,2,8233,35,75
516,5,1,8237,1098,2079
516,5,2,8237,989,1936
516,5,1,8232,16,30
516,5,2,8232,49,83
516,5,1,8236,29,58
516,5,2,8236,91,196
516,5,1,8437,11042,21357
516,5,1,8439,601,1198
516,5,1,8465,18,28
516,5,1,8446,11031,21295
516,5,2,8446,1323,2574
516,5,1,8463,554,1094
516,5,2,8463,15,27
516,5,1,8401,89,194
516,5,2,8401,18,28
516,5,1,8429,2697,5268
516,5,2,8429,1302,2523
516,5,1,8444,2932,5542
516,5,2,8444,2325,4421
516,5,1,8473,6040,11773
516,5,2,8473,964,1917
516,5,1,8451,10204,19775
516,5,2,8451,2854,5415
516,5,1,8453,207,425
516,5,2,8453,137,251
516,5,1,8242,1258,2383
516,5,2,8242,742,1536
516,5,1,8351,228,492
516,5,1,8360,3836,7362
516,5,1,8369,40,92
516,5,1,8306,15,24
516,5,2,8306,5,13
516,5,1,8304,3836,7362
516,5,2,8304,3487,6668
516,5,1,8313,255,560
516,5,2,8313,72,126
516,5,1,8321,269,582
516,5,2,8321,469,916
516,5,1,8316,756,1483
516,5,2,8316,136,264
516,5,1,8345,3076,5881
516,5,2,8345,7983,15351
516,5,1,8347,3778,7266
516,5,2,8347,5106,9877
516,5,1,8410,138,290
516,5,2,8410,301,572
516,5,1,8352,184,390
516,5,2,8352,531,1041
516,5,1,5008,2558,5117
516,5,1,5005,8253,15872
516,5,1,5007,6303,12192
516,5,1,5008f,2962,5888
516,5,1,5002f,8538,16514
516,5,1,5003f,5616,10779
516,5,1,5001,2111,4076
516,5,1,5002,8141,15778
516,5,1,5003,6877,13327
516,3,1,8005,4,6
516,3,1,8008,2,9
516,3,1,8021,2,6
516,3,1,8010,3,15
516,3,1,9101,0,0
516,3,2,9101,2,4
516,3,1,9111,9,29
516,3,2,9111,90,168
516,3,1,8009,2,7
516,3,2,8009,22,63
516,3,1,9104,4,17
516,3,2,9104,8,15
516,3,1,9105,5,13
516,3,2,9105,81,171
516,3,1,9103,2,6
516,3,2,9103,3,5
516,3,1,8014,8,21
516,3,2,8014,32,67
516,3,1,8017,1,4
516,3,2,8017,13,24
516,3,1,8299,2,11
516,3,2,8299,11,25
516,3,1,8112,6,14
516,3,1,8124,1,4
516,3,1,8128,13,16
516,3,1,9923,4,11
516,3,1,8126,16,24
516,3,2,8126,31,80
516,3,1,8139,5,12
516,3,2,8139,29,49
516,3,1,8143,3,9
516,3,2,8143,7,21
516,3,1,8136,5,7
516,3,2,8136,4,11
516,3,1,8120,2,3
516,3,2,8120,23,56
516,3,1,8138,17,35
516,3,2,8138,6,14
516,3,1,8135,5,15
516,3,2,8135,18,32
516,3,1,8134,2,4
516,3,2,8134,2,3
516,3,1,8105,2,4
516,3,2,8105,3,10
516,3,1,8106,15,22
516,3,2,8106,71,172
516,3,1,8214,18,36
516,3,1,8229,4,16
516,3,1,8230,25,43
516,3,1,8224,1,1
516,3,2,8224,21,45
516,3,1,8226,21,54
516,3,2,8226,34,91
516,3,1,8275,25,40
516,3,2,8275,3,13
516,3,1,8210,44,82
516,3,2,8210,26,63
516,3,1,8234,1,6
516,3,2,8234,4,15
516,3,1,8233,2,7
516,3,2,8233,3,11
516,3,1,8237,20,51
516,3,2,8237,27,70
516,3,1,8232,1,2
516,3,2,8232,0,7
516,3,1,8236,26,42
516,3,2,8236,12,31
516,3,1,8437,465,1083
516,3,1,8439,156,349
516,3,1,8465,35,79
516,3,1,8446,501,1196
516,3,2,8446,21,56
516,3,1,8463,135,279
516,3,2,8463,3,8
516,3,1,8401,20,36
516,3,2,8401,1,1
516,3,1,8429,170,382
516,3,2,8429,33,82
516,3,1,8444,166,424
516,3,2,8444,106,208
516,3,1,8473,320,705
516,3,2,8473,30,76
516,3,1,8451,508,1188
516,3,2,8451,85,180
516,3,1,8453,38,78
516,3,2,8453,21,39
516,3,1,8242,109,245
516,3,2,8242,60,124
516,3,1,8351,52,143
516,3,1,8360,113,233
516,3,1,8369,1,3
516,3,1,8306,1,15
516,3,2,8306,5,15
516,3,1,8304,141,304
516,3,2,8304,213,499
516,3,1,8313,24,60
516,3,2,8313,5,16
516,3,1,8321,38,86
516,3,2,8321,31,75
516,3,1,8316,20,35
516,3,2,8316,13,21
516,3,1,8345,108,258
516,3,2,8345,349,828
516,3,1,8347,140,302
516,3,2,8347,172,411
516,3,1,8410,21,60
516,3,2,8410,30,58
516,3,1,8352,5,17
516,3,2,8352,44,99
516,3,1,5008,169,385
516,3,1,5005,472,1046
516,3,1,5007,263,635
516,3,1,5008f,215,513
516,3,1,5002f,590,1328
516,3,1,5003f,100,225
516,3,1,5001,110,275
516,3,1,5002,645,1467
516,3,1,5003,148,324
516,2,1,8005,10,41
516,2,1,8008,15,35
516,2,1,8021,20,38
516,2,1,8010,61,122
516,2,1,9101,3,10
516,2,2,9101,23,47
516,2,1,9111,79,171
516,2,2,9111,1210,2511
516,2,1,8009,24,55
516,2,2,8009,293,644
516,2,1,9104,37,94
516,2,2,9104,119,233
516,2,1,9105,41,90
516,2,2,9105,1276,2625
516,2,1,9103,28,52
516,2,2,9103,39,88
516,2,1,8014,49,108
516,2,2,8014,364,773
516,2,1,8017,7,13
516,2,2,8017,37,79
516,2,1,8299,50,115
516,2,2,8299,171,344
516,2,1,8112,45,116
516,2,1,8124,16,39
516,2,1,8128,46,109
516,2,1,9923,19,49
516,2,1,8126,60,158
516,2,2,8126,916,1932
516,2,1,8139,39,94
516,2,2,8139,371,825
516,2,1,8143,27,61
516,2,2,8143,293,638
516,2,1,8136,30,62
516,2,2,8136,453,1049
516,2,1,8120,13,39
516,2,2,8120,2834,6242
516,2,1,8138,83,212
516,2,2,8138,100,246
516,2,1,8135,40,89
516,2,2,8135,125,268
516,2,1,8134,3,9
516,2,2,8134,25,59
516,2,1,8105,9,23
516,2,2,8105,80,212
516,2,1,8106,74,192
516,2,2,8106,4494,9877
516,2,1,8214,182,375
516,2,1,8229,119,283
516,2,1,8230,34,82
516,2,1,8224,26,45
516,2,2,8224,300,683
516,2,1,8226,273,621
516,2,2,8226,571,1288
516,2,1,8275,36,74
516,2,2,8275,57,119
516,2,1,8210,260,587
516,2,2,8210,467,1079
516,2,1,8234,51,102
516,2,2,8234,106,223
516,2,1,8233,24,51
516,2,2,8233,34,80
516,2,1,8237,295,633
516,2,2,8237,480,1108
516,2,1,8232,18,42
516,2,2,8232,53,117
516,2,1,8236,22,65
516,2,2,8236,137,359
516,2,1,8437,3258,7209
516,2,1,8439,4818,10250
516,2,1,8465,1422,3065
516,2,1,8446,5309,11591
516,2,2,8446,475,1005
516,2,1,8463,3953,8374
516,2,2,8463,320,707
516,2,1,8401,237,559
516,2,2,8401,11,25
516,2,1,8429,3026,6451
516,2,2,8429,573,1197
516,2,1,8444,2268,4826
516,2,2,8444,607,1332
516,2,1,8473,4207,9247
516,2,2,8473,637,1410
516,2,1,8451,6630,14288
516,2,2,8451,916,1940
516,2,1,8453,397,892
516,2,2,8453,143,308
516,2,1,8242,2474,5344
516,2,2,8242,614,1280
516,2,1,8351,4779,10574
516,2,1,8360,505,1081
516,2,1,8369,19,47
516,2,1,8306,573,1262
516,2,2,8306,201,432
516,2,1,8304,4346,9551
516,2,2,8304,2264,4848
516,2,1,8313,387,889
516,2,2,8313,126,297
516,2,1,8321,840,1859
516,2,2,8321,995,2099
516,2,1,8316,167,366
516,2,2,8316,98,209
516,2,1,8345,4293,9477
516,2,2,8345,3704,8213
516,2,1,8347,4380,9669
516,2,2,8347,2528,5630
516,2,1,8410,743,1674
516,2,2,8410,642,1348
516,2,1,8352,176,359
516,2,2,8352,444,1002
516,2,1,5008,2926,6446
516,2,1,5005,6158,13594
516,2,1,5007,6279,13475
516,2,1,5008f,2699,5959
516,2,1,5002f,10734,23386
516,2,1,5003f,1922,4170
516,2,1,5001,2472,5294
516,2,1,5002,10183,22234
516,2,1,5003,2706,5987
80,4,1,8005,62720,123465
80,4,1,8008,832,1829
80,4,1,8021,163,370
80,4,1,8010,80597,160551
80,4,1,9101,299,613
80,4,2,9101,26,52
80,4,1,9111,121704,241476
80,4,2,9111,2836,5764
80,4,1,8009,22284,44126
80,4,2,8009,884,1816
80,4,1,9104,41962,82440
80,4,2,9104,774,1592
80,4,1,9105,96208,191650
80,4,2,9105,616,1241
80,4,1,9103,6099,12125
80,4,2,9103,240,524
80,4,1,8014,113131,224913
80,4,2,8014,3390,6877
80,4,1,8017,3209,6457
80,4,2,8017,197,427
80,4,1,8299,27861,54845
80,4,2,8299,303,633
80,4,1,8112,4492,9187
80,4,1,8124,87,169
80,4,1,8128,838,1706
80,4,1,9923,586,1167
80,4,1,8126,1842,3714
80,4,2,8126,11154,22352
80,4,1,8139,1326,2857
80,4,2,8139,4142,8419
80,4,1,8143,2829,5658
80,4,2,8143,25320,49356
80,4,1,8136,273,571
80,4,2,8136,206,399
80,4,1,8120,365,755
80,4,2,8120,274,580
80,4,1,8138,5364,10903
80,4,2,8138,8127,15904
80,4,1,8135,2488,5057
80,4,2,8135,13416,26102
80,4,1,8134,245,489
80,4,2,8134,1100,2156
80,4,1,8105,1077,2115
80,4,2,8105,13690,27434
80,4,1,8106,2188,4568
80,4,2,8106,7671,15342
80,4,1,8214,83,174
80,4,1,8229,253,557
80,4,1,8230,274,537
80,4,1,8224,20,41
80,4,2,8224,579,1188
80,4,1,8226,435,921
80,4,2,8226,8482,16632
80,4,1,8275,155,306
80,4,2,8275,753,1450
80,4,1,8210,426,888
80,4,2,8210,17505,33991
80,4,1,8234,80,164
80,4,2,8234,525,1027
80,4,1,8233,104,216
80,4,2,8233,1340,2633
80,4,1,8237,386,792
80,4,2,8237,18644,36485
80,4,1,8232,38,93
80,4,2,8232,204,400
80,4,1,8236,186,383
80,4,2,8236,3487,6732
80,4,1,8437,912,2078
80,4,1,8439,177,334
80,4,1,8465,6,14
80,4,1,8446,863,1918
80,4,2,8446,4821,9584
80,4,1,8463,120,249
80,4,2,8463,168,347
80,4,1,8401,112,259
80,4,2,8401,210,489
80,4,1,8429,203,481
80,4,2,8429,2470,4941
80,4,1,8444,379,830
80,4,2,8444,6636,13115
80,4,1,8473,514,1115
80,4,2,8473,18102,35287
80,4,1,8451,741,1617
80,4,2,8451,9577,18560
80,4,1,8453,89,224
80,4,2,8453,2707,5458
80,4,1,8242,266,585
80,4,2,8242,11591,22817
80,4,1,8351,98,213
80,4,1,8360,14,41
80,4,1,8369,928,1791
80,4,1,8306,28,68
80,4,2,8306,80,174
80,4,1,8304,899,1726
80,4,2,8304,9081,17876
80,4,1,8313,112,251
80,4,2,8313,231,453
80,4,1,8321,493,968
80,4,2,8321,2429,4753
80,4,1,8316,67,131
80,4,2,8316,110,201
80,4,1,8345,479,946
80,4,2,8345,45937,93368
80,4,1,8347,655,1290
80,4,2,8347,6214,12281
80,4,1,8410,90,196
80,4,2,8410,421,855
80,4,1,8352,294,559
80,4,2,8352,39347,80299
80,4,1,5008,113000,223763
80,4,1,5005,36748,73939
80,4,1,5007,3234,6481
80,4,1,5008f,147798,293250
80,4,1,5002f,3886,7995
80,4,1,5003f,1448,2938
80,4,1,5001,8775,17481
80,4,1,5002,117303,233207
80,4,1,5003,26801,53495
80,1,1,8005,68984,141651
80,1,1,8008,1072,2552
80,1,1,8021,324,741
80,1,1,8010,135822,281789
80,1,1,9101,388,866
80,1,2,9101,54,124
80,1,1,9111,202534,418458
80,1,2,9111,10924,22997
80,1,1,8009,3355,7407
80,1,2,8009,592,1404
80,1,1,9104,59971,123143
80,1,2,9104,3201,6958
80,1,1,9105,140003,290462
80,1,2,9105,1837,3943
80,1,1,9103,6077,13126
80,1,2,9103,638,1337
80,1,1,8014,166313,342914
80,1,2,8014,11358,24013
80,1,1,8017,2518,5522
80,1,2,8017,386,862
80,1,1,8299,37583,78297
80,1,2,8299,576,1266
80,1,1,8112,12595,26571
80,1,1,8124,2050,4587
80,1,1,8128,5378,11158
80,1,1,9923,1638,3560
80,1,1,8126,7520,15933
80,1,2,8126,22309,46574
80,1,1,8139,2627,6011
80,1,2,8139,4962,10602
80,1,1,8143,11512,23934
80,1,2,8143,52101,106328
80,1,1,8136,1828,3975
80,1,2,8136,2070,4385
80,1,1,8120,752,1632
80,1,2,8120,275,611
80,1,1,8138,19088,40269
80,1,2,8138,11930,24397
80,1,1,8135,7409,15664
80,1,2,8135,30971,62316
80,1,1,8134,689,1517
80,1,2,8134,868,1812
80,1,1,8105,6252,12998
80,1,2,8105,31029,63846
80,1,1,8106,7316,15699
80,1,2,8106,17139,36621
80,1,1,8214,29,76
80,1,1,8229,101,270
80,1,1,8230,276,631
80,1,1,8224,23,55
80,1,2,8224,516,1121
80,1,1,8226,154,389
80,1,2,8226,820,1803
80,1,1,8275,229,533
80,1,2,8275,2473,5207
80,1,1,8210,194,468
80,1,2,8210,3907,8055
80,1,1,8234,157,368
80,1,2,8234,3789,7943
80,1,1,8233,55,141
80,1,2,8233,1676,3676
80,1,1,8237,88,235
80,1,2,8237,1465,3192
80,1,1,8232,197,454
80,1,2,8232,5449,11166
80,1,1,8236,121,288
80,1,2,8236,3024,6435
80,1,1,8437,180,485
80,1,1,8439,385,908
80,1,1,8465,15,38
80,1,1,8446,205,536
80,1,2,8446,703,1591
80,1,1,8463,291,667
80,1,2,8463,432,967
80,1,1,8401,84,228
80,1,2,8401,258,654
80,1,1,8429,267,600
80,1,2,8429,3243,6784
80,1,1,8444,123,342
80,1,2,8444,952,2126
80,1,1,8473,190,489
80,1,2,8473,4779,10278
80,1,1,8451,311,799
80,1,2,8451,3207,6868
80,1,1,8453,94,232
80,1,2,8453,1362,2954
80,1,1,8242,175,400
80,1,2,8242,4136,8708
80,1,1,8351,207,491
80,1,1,8360,24,61
80,1,1,8369,2357,4743
80,1,1,8306,319,727
80,1,2,8306,2102,4589
80,1,1,8304,2107,4180
80,1,2,8304,102298,210924
80,1,1,8313,166,388
80,1,2,8313,436,940
80,1,1,8321,2250,4537
80,1,2,8321,5306,11123
80,1,1,8316,15,34
80,1,2,8316,17,57
80,1,1,8345,324,724
80,1,2,8345,1857,4299
80,1,1,8347,2298,4681
80,1,2,8347,103769,214399
80,1,1,8410,202,416
80,1,2,8410,1001,2129
80,1,1,8352,90,198
80,1,2,8352,945,2240
80,1,1,5008,63763,132564
80,1,1,5005,163454,338415
80,1,1,5007,4312,9333
80,1,1,5008f,225142,466133
80,1,1,5002f,4550,10178
80,1,1,5003f,1812,4001
80,1,1,5001,16459,34723
80,1,1,5002,189259,391840
80,1,1,5003,25853,53749
80,5,1,8005,128412,240471
80,5,1,8008,749,1640
80,5,1,8021,227,447
80,5,1,8010,84457,162730
80,5,1,9101,246,508
80,5,2,9101,33,73
80,5,1,9111,198654,376239
80,5,2,9111,8588,16203
80,5,1,8009,14984,28541
80,5,2,8009,2027,3935
80,5,1,9104,49327,91686
80,5,2,9104,1821,3529
80,5,1,9105,156818,298700
80,5,2,9105,1223,2303
80,5,1,9103,7809,14902
80,5,2,9103,504,1040
80,5,1,8014,179655,340901
80,5,2,8014,10219,19354
80,5,1,8017,1930,3769
80,5,2,8017,304,617
80,5,1,8299,32249,60618
80,5,2,8299,579,1172
80,5,1,8112,15794,30141
80,5,1,8124,136,287
80,5,1,8128,2090,4043
80,5,1,9923,1669,3229
80,5,1,8126,6449,12308
80,5,2,8126,25313,47941
80,5,1,8139,3214,6480
80,5,2,8139,6380,12269
80,5,1,8143,10023,18912
80,5,2,8143,90022,166708
80,5,1,8136,803,1584
80,5,2,8136,356,755
80,5,1,8120,768,1498
80,5,2,8120,297,573
80,5,1,8138,18105,34618
80,5,2,8138,18934,35063
80,5,1,8135,8217,15651
80,5,2,8135,73461,136544
80,5,1,8134,518,981
80,5,2,8134,1015,1922
80,5,1,8105,3507,6482
80,5,2,8105,20573,38527
80,5,1,8106,7439,14586
80,5,2,8106,15347,29232
80,5,1,8214,65,133
80,5,1,8229,255,497
80,5,1,8230,242,489
80,5,1,8224,27,57
80,5,2,8224,1413,2621
80,5,1,8226,401,780
80,5,2,8226,3075,5947
80,5,1,8275,134,282
80,5,2,8275,1393,2679
80,5,1,8210,440,872
80,5,2,8210,5729,10892
80,5,1,8234,61,122
80,5,2,8234,601,1144
80,5,1,8233,61,125
80,5,2,8233,1489,2903
80,5,1,8237,355,699
80,5,2,8237,6113,11643
80,5,1,8232,48,99
80,5,2,8232,517,984
80,5,1,8236,159,321
80,5,2,8236,2822,5365
80,5,1,8437,289,611
80,5,1,8439,129,295
80,5,1,8465,3,7
80,5,1,8446,293,666
80,5,2,8446,3478,6662
80,5,1,8463,47,104
80,5,2,8463,282,566
80,5,1,8401,81,143
80,5,2,8401,384,756
80,5,1,8429,71,179
80,5,2,8429,1789,3325
80,5,1,8444,142,276
80,5,2,8444,5996,11249
80,5,1,8473,208,458
80,5,2,8473,13048,24712
80,5,1,8451,252,567
80,5,2,8451,7193,13495
80,5,1,8453,51,90
80,5,2,8453,2321,4632
80,5,1,8242,118,256
80,5,2,8242,8730,16317
80,5,1,8351,162,356
80,5,1,8360,8,17
80,5,1,8369,931,1759
80,5,1,8306,97,231
80,5,2,8306,224,438
80,5,1,8304,882,1624
80,5,2,8304,9745,18492
80,5,1,8313,121,277
80,5,2,8313,343,697
80,5,1,8321,488,966
80,5,2,8321,2189,4123
80,5,1,8316,65,132
80,5,2,8316,176,341
80,5,1,8345,547,1034
80,5,2,8345,56009,109606
80,5,1,8347,752,1477
80,5,2,8347,9754,18866
80,5,1,8410,84,180
80,5,2,8410,370,799
80,5,1,8352,264,475
80,5,2,8352,49521,97290
80,5,1,5008,183276,347114
80,5,1,5005,48575,92173
80,5,1,5007,3972,7865
80,5,1,5008f,227849,431532
80,5,1,5002f,4364,8490
80,5,1,5003f,3572,7130
80,5,1,5001,9335,17848
80,5,1,5002,109741,207059
80,5,1,5003,116679,222245
80,3,1,8005,3876,8788
80,3,1,8008,65,149
80,3,1,8021,24,51
80,3,1,8010,1602,3545
80,3,1,9101,22,44
80,3,2,9101,8,16
80,3,1,9111,4909,11031
80,3,2,9111,506,1099
80,3,1,8009,642,1458
80,3,2,8009,141,295
80,3,1,9104,1540,3255
80,3,2,9104,89,230
80,3,1,9105,3464,8018
80,3,2,9105,67,144
80,3,1,9103,564,1260
80,3,2,9103,41,110
80,3,1,8014,4548,10243
80,3,2,8014,593,1292
80,3,1,8017,84,231
80,3,2,8017,29,69
80,3,1,8299,935,2059
80,3,2,8299,21,63
80,3,1,8112,703,1518
80,3,1,8124,5,19
80,3,1,8128,225,508
80,3,1,9923,111,249
80,3,1,8126,344,778
80,3,2,8126,2110,4906
80,3,1,8139,161,389
80,3,2,8139,208,486
80,3,1,8143,539,1127
80,3,2,8143,1523,3276
80,3,1,8136,41,111
80,3,2,8136,67,182
80,3,1,8120,18,62
80,3,2,8120,17,39
80,3,1,8138,984,2121
80,3,2,8138,663,1392
80,3,1,8135,427,895
80,3,2,8135,1399,2896
80,3,1,8134,25,66
80,3,2,8134,57,117
80,3,1,8105,213,474
80,3,2,8105,1580,3912
80,3,1,8106,379,859
80,3,2,8106,467,1042
80,3,1,8214,4,6
80,3,1,8229,20,52
80,3,1,8230,2,14
80,3,1,8224,0,2
80,3,2,8224,16,35
80,3,1,8226,24,62
80,3,2,8226,83,192
80,3,1,8275,2,8
80,3,2,8275,39,80
80,3,1,8210,24,62
80,3,2,8210,151,324
80,3,1,8234,1,2
80,3,2,8234,28,68
80,3,1,8233,1,8
80,3,2,8233,94,214
80,3,1,8237,18,41
80,3,2,8237,108,255
80,3,1,8232,1,1
80,3,2,8232,14,42
80,3,1,8236,7,30
80,3,2,8236,169,340
80,3,1,8437,11,49
80,3,1,8439,19,63
80,3,1,8465,4,6
80,3,1,8446,16,59
80,3,2,8446,128,273
80,3,1,8463,15,45
80,3,2,8463,26,64
80,3,1,8401,3,14
80,3,2,8401,23,41
80,3,1,8429,8,21
80,3,2,8429,91,167
80,3,1,8444,7,30
80,3,2,8444,172,403
80,3,1,8473,19,67
80,3,2,8473,450,972
80,3,1,8451,14,63
80,3,2,8451,226,478
80,3,1,8453,5,17
80,3,2,8453,95,227
80,3,1,8242,15,38
80,3,2,8242,297,623
80,3,1,8351,8,24
80,3,1,8360,1,1
80,3,1,8369,43,89
80,3,1,8306,3,9
80,3,2,8306,45,137
80,3,1,8304,42,95
80,3,2,8304,300,641
80,3,1,8313,7,10
80,3,2,8313,9,25
80,3,1,8321,14,37
80,3,2,8321,70,155
80,3,1,8316,4,6
80,3,2,8316,3,8
80,3,1,8345,34,71
80,3,2,8345,574,1350
80,3,1,8347,41,92
80,3,2,8347,249,607
80,3,1,8410,7,13
80,3,2,8410,28,80
80,3,1,8352,4,9
80,3,2,8352,374,895
80,3,1,5008,4131,9453
80,3,1,5005,2439,5291
80,3,1,5007,158,387
80,3,1,5008f,6379,14302
80,3,1,5002f,261,619
80,3,1,5003f,87,210
80,3,1,5001,457,1059
80,3,1,5002,5575,12472
80,3,1,5003,688,1600
80,2,1,8005,212608,434782
80,2,1,8008,870,2127
80,2,1,8021,384,859
80,2,1,8010,25995,55544
80,2,1,9101,561,1185
80,2,2,9101,114,237
80,2,1,9111,222425,456724
80,2,2,9111,12952,26871
80,2,1,8009,16781,35403
80,2,2,8009,2500,5341
80,2,1,9104,47611,97563
80,2,2,9104,2638,5624
80,2,1,9105,177451,365126
80,2,2,9105,2980,6326
80,2,1,9103,14638,30623
80,2,2,9103,880,1881
80,2,1,8014,201366,413482
80,2,2,8014,14671,30313
80,2,1,8017,2819,6195
80,2,2,8017,513,1168
80,2,1,8299,35492,73635
80,2,2,8299,982,2081
80,2,1,8112,20977,44162
80,2,1,8124,856,1822
80,2,1,8128,4127,8653
80,2,1,9923,3173,6867
80,2,1,8126,12510,26226
80,2,2,8126,144707,298365
80,2,1,8139,4842,10503
80,2,2,8139,6312,13178
80,2,1,8143,11793,24775
80,2,2,8143,39315,79105
80,2,1,8136,4536,9590
80,2,2,8136,13316,27455
80,2,1,8120,1666,3443
80,2,2,8120,1353,2717
80,2,1,8138,22927,48471
80,2,2,8138,9472,19212
80,2,1,8135,10061,20917
80,2,2,8135,23131,46919
80,2,1,8134,804,1782
80,2,2,8134,1018,2161
80,2,1,8105,7030,14525
80,2,2,8105,149158,306280
80,2,1,8106,11266,24280
80,2,2,8106,17013,35370
80,2,1,8214,140,334
80,2,1,8229,615,1461
80,2,1,8230,458,978
80,2,1,8224,123,262
80,2,2,8224,807,1765
80,2,1,8226,785,1864
80,2,2,8226,2153,4581
80,2,1,8275,306,647
80,2,2,8275,1191,2529
80,2,1,8210,785,1817
80,2,2,8210,2958,6294
80,2,1,8234,304,650
80,2,2,8234,1673,3478
80,2,1,8233,124,306
80,2,2,8233,1786,3832
80,2,1,8237,619,1432
80,2,2,8237,3065,6453
80,2,1,8232,215,460
80,2,2,8232,1333,2783
80,2,1,8236,379,881
80,2,2,8236,2691,5737
80,2,1,8437,949,2147
80,2,1,8439,3443,7685
80,2,1,8465,496,1047
80,2,1,8446,2099,4685
80,2,2,8446,4316,9203
80,2,1,8463,2403,5305
80,2,2,8463,2547,5373
80,2,1,8401,386,889
80,2,2,8401,378,821
80,2,1,8429,1056,2373
80,2,2,8429,2193,4676
80,2,1,8444,1082,2393
80,2,2,8444,3840,8102
80,2,1,8473,2757,6113
80,2,2,8473,14651,30779
80,2,1,8451,2689,5937
80,2,2,8451,6716,14021
80,2,1,8453,439,993
80,2,2,8453,1896,4167
80,2,1,8242,1761,3949
80,2,2,8242,8647,18242
80,2,1,8351,1890,3962
80,2,1,8360,74,177
80,2,1,8369,887,1949
80,2,1,8306,1136,2423
80,2,2,8306,9688,20058
80,2,1,8304,1207,2580
80,2,2,8304,6600,14133
80,2,1,8313,505,1085
80,2,2,8313,973,2129
80,2,1,8321,1117,2346
80,2,2,8321,3474,7252
80,2,1,8316,202,401
80,2,2,8316,288,642
80,2,1,8345,1530,3341
80,2,2,8345,10607,22665
80,2,1,8347,1998,4278
80,2,2,8347,13210,28227
80,2,1,8410,548,1149
80,2,2,8410,1192,2667
80,2,1,8352,303,661
80,2,2,8352,3649,7899
80,2,1,5008,203082,417864
80,2,1,5005,64223,134357
80,2,1,5007,10475,22335
80,2,1,5008f,257873,532796
80,2,1,5002f,14285,30265
80,2,1,5003f,5495,11495
80,2,1,5001,15296,32203
